1.216498648122226744e-01,5.737397316468374753e-02,9.507865670935712610e-02,7.278563999557964570e-02,6.480453478291497982e-02,1.630027337042258898e-02,3.789282652623456732e-02,6.199733000118503451e-02,7.017732207025670355e-02,8.069448831714126635e-02,7.378862258766007154e-02,7.493561082485500346e-02,3.565478387772939156e-02,7.460418664008749978e-02,6.226188631966964732e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.599677435546258186e-01,1.879774227645257811e-01,4.853242843361871284e-01,2.254767815327350655e-01,1.238113617819133622e-01,2.284514431836988380e-02,8.478153561496615254e-02,1.033125906253203191e-01,1.437040313799409497e-01,1.972853400327440332e-01,2.733552588872270039e-01,2.266152045496390155e-01,7.015406174502772374e-02,4.858672429830627193e-01,1.095219958937150295e-01
5.680548743445890114e-01,3.270148425772462786e-01,4.342967088989483915e-01,3.951545138832960324e-01,2.538863129920752026e-01,7.035381125374123856e-02,2.769766328822645951e-01,2.240163725209100565e-01,4.900850320216062483e-01,2.900274285033229704e-01,3.218998094826556189e-01,5.279475105560625936e-01,1.629813273513980032e-01,3.019516019049689470e-01,3.553532208269147841e-01
3.005210103806026795e-02,1.699995937037961785e-02,2.790247455139494709e-02,3.984198798918774376e-01,6.713455505829526992e-02,1.246981557184768420e-02,7.843023337533642225e-01,1.424629623350885943e-01,2.470454703814890796e-02,2.777856356095640411e-01,2.218618585773990057e-02,1.386815574146722796e-02,5.245748727780535914e-02,2.366482588926129005e-02,1.055890810157050774e-01
2.253951750450887137e-01,2.458958145137305762e-01,3.645612577918284636e-01,4.213085081225926287e-01,4.458181492544127655e-01,4.545724544136293233e+00,3.539582235610214123e-01,4.557614991825743034e-01,2.700371660340461499e-01,2.103044130583852644e-01,4.049575939337762276e-01,2.037656458445516461e-01,2.419278735107377454e+00,2.193664804702534221e-01,2.138667939440680454e-01
6.030745258296594732e-03,1.986175776842087799e-03,4.450418931054979030e-03,3.762033718390420632e-03,1.170796831474531507e-01,2.342391599030837490e+00,2.200668058212570423e-03,8.131938255173229435e-02,9.521650575636780856e-03,7.330095304603115314e-03,3.078704080086679812e-02,1.901439894788289897e-03,3.793142612091920385e-01,5.092092216054000531e-03,6.832713526039351642e-03
7.834755507838028765e-02,8.856220231324346548e-02,9.393990990546093045e-02,5.715052729094322742e-02,7.389048147555946078e-02,1.645253150206094778e-02,5.280212214227811285e-02,6.097486851234226041e-02,5.449981546602934712e-02,9.371123966482793055e-02,7.236798442497906214e-02,7.921818348235594442e-02,2.864765256651093453e-02,8.704960094471207721e-02,6.238532523031590366e-02
8.656745126786245803e-02,6.604286179625218356e-02,7.744500041135950197e-02,7.054722406393003353e-02,6.718068860947892795e-02,2.180250866234577020e-02,5.034101688045756334e-02,6.694183614549667483e-02,6.370554305126339967e-02,7.595320817493690646e-02,7.788903257799856261e-02,7.307711811705819294e-02,4.858552082709062525e-02,8.311844475805088561e-02,7.080254465641828976e-02
1.717344885137188637e-01,1.397161547896474398e-01,1.621435887842091472e-01,1.306406820077368747e-01,9.802419060854879185e-02,2.473490371072344790e-02,1.122905057975233378e-01,1.092095821067569084e-01,9.297799783437991905e-02,1.696069487819644728e-01,1.758844240560245020e-01,2.207560754108646994e-01,6.432662062683840165e-02,1.737828421451264316e-01,1.541709948259367691e-01
4.990574589165261976e-01,1.579237221880893438e+00,9.773218584561451650e-01,1.202778329042891947e+00,2.663566239729400209e-01,4.957828009423366489e-02,4.450808236933688100e+00,3.372226643991713679e-01,3.068518204707037178e+00,4.956472519097466778e-01,4.596631964607345577e-01,7.207263256408245056e-01,1.528410732562146546e-01,5.264306431692958865e-01,2.213812631159658206e+00
1.464483201697239223e-01,1.563800427539665250e-01,1.687720708836994987e-01,1.916848933258059329e-01,1.116759126042432132e-01,3.647750692393609412e-02,9.528407578930278565e-02,1.209934688005028097e-01,1.462830935497881346e-01,1.312399790120153675e-01,1.619463675970162220e-01,1.437046887969355702e-01,8.886446668053762932e-02,1.626471279787407298e-01,1.375979851337855164e-01
1.086050081542107824e-02,6.599696289462199383e-02,2.837394803128035284e-02,1.015849498018229352e-01,6.201515096433610555e-03,2.808055603015609508e-03,1.378962062304009244e-02,1.291269342489271069e-02,6.853736969559118819e-01,1.159940270999765266e-02,6.545725132534410164e-03,9.430636803534946100e-03,5.054079750045809699e-03,6.077966632020048027e-03,3.339024572542684949e-02
9.376066907531481476e-02,6.692704717242980994e-02,7.211527711588372469e-02,5.915633560644784072e-02,4.513986656979949302e-02,1.015521385816872506e-02,4.828256018671465977e-02,5.670231451356739366e-02,3.586935874177464567e-02,9.711073631150396457e-02,9.376505140204895172e-02,1.219676645280936556e-01,3.262997155157470325e-02,9.285794775219287367e-02,7.355998561448488793e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.664716595188755754e-01,1.187751645058081063e-01,8.160122738719456648e-02,7.755446553693554068e-02,1.004270998444956597e-01,2.571804730043919518e-02,9.339298409049962002e-02,7.168637565914369458e-02,8.025773353807905131e-02,1.972420940339595363e-01,1.651067056734430438e-01,3.501993376076865672e-01,5.458624905085165957e-02,2.193845181907703168e-01,1.975963380618177001e-01
7.114635196225219116e-02,5.927392478394614278e-02,7.454609728712319194e-02,6.296717141085063363e-02,1.690417967078333139e-01,6.560166104731961489e-01,4.570476562013290472e-02,1.166677389946876309e-01,6.502631267258247860e-02,8.263013129571962490e-02,1.350228004540990900e-01,5.974812721392436243e-02,2.512417068733184267e-01,7.815105340876338236e-02,7.281541084157071297e-02
7.625546017199423543e-02,7.127963885958968349e-02,8.210159079901671597e-02,7.133287542861731223e-02,6.499732925923909499e-02,2.110614738837097645e-02,5.208885937273015354e-02,6.230445836137674803e-02,6.749555200690694756e-02,7.055237093384794655e-02,8.984193828276929028e-02,7.666916044250318696e-02,4.269476716346438244e-02,7.740154114874904512e-02,7.387831038082437463e-02
6.092915748438110062e-03,1.100699060859591932e-01,8.246258023474211524e-03,2.620314743258743070e-02,3.419296742807329155e-03,1.654776065498847612e-03,2.890800189511234623e-03,6.681041874019483934e-03,8.032151019054587504e-01,6.730874661097657925e-03,3.570242616704402770e-03,4.098328722623034368e-03,2.839663352348602201e-03,3.247215776905283940e-03,1.104043080256649108e-02
1.272338211216487158e-01,5.762277429709945775e-02,4.981595113655672841e-02,5.870780760910154078e-02,7.262893749902595009e-02,2.828540640502152231e-02,3.690014978666070894e-02,7.052891098782908263e-02,7.913583224050485532e-02,6.186878798119157391e-02,9.332552431889638844e-02,4.810733935957524354e-02,8.317282110909797466e-02,8.382397275391471891e-02,4.884196339387553848e-02
1.424050030461513350e-01,1.219351836108561460e-01,1.559668118232825917e-01,1.357932900574783941e-01,1.435390546995605476e-01,5.587777802867326810e-02,9.635315422979409683e-02,1.366778977352940405e-01,1.452267710918897503e-01,1.341936863157742743e-01,1.843210198053897853e-01,1.324687603762587096e-01,1.173427686743809123e-01,1.542325143484550298e-01,1.436663061567611255e-01
6.020769230119302554e-03,1.982287708370653045e-03,4.443896313706937294e-03,3.754349902141896483e-03,1.161007166679886293e-01,2.348047454110278487e+00,2.196382745036888282e-03,8.089282497052717458e-02,9.550981975284891096e-03,7.307658925218806813e-03,3.056762466096657471e-02,1.897658837310032057e-03,3.753321499259688609e-01,5.082660055957372545e-03,6.822583971124260988e-03
5.450668759614013537e-02,1.115537177233489191e-01,6.898350634085230471e-02,8.763588778256377332e-02,2.575147795250881666e-02,8.683004333516347595e-03,2.483842726834346593e-01,2.476896549304658315e-02,5.853129093828231960e-02,5.425472977076623016e-02,5.332654917779962311e-02,7.275778390831491582e-02,1.805968025908093882e-02,5.542270069830271956e-02,5.737974534204188376e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.407667400554680315e-02,7.688500993424898788e-02,8.605584822452207183e-02,6.954620377359400918e-02,5.101174539325090823e-02,1.868993531605966929e-02,5.948053747518733392e-02,5.865545644916030782e-02,7.262364733421861063e-02,6.251843760985559273e-02,8.918982023673924231e-02,8.312552187663026226e-02,4.360550007397439448e-02,7.047649650687883016e-02,7.405916579013301082e-02
2.348106355598109207e+00,1.067919583873317979e+00,1.249536265384308953e+00,1.335017567084220591e+00,2.501747357651528336e+00,6.867520195928522142e+00,4.567739964098777028e-01,3.025284122194687342e+00,1.432332032126851118e+00,1.855949705798821459e+00,2.453678298927711499e+00,9.892440186216202580e-01,5.254874310237999779e+00,2.084081121666415459e+00,1.077935068496006732e+00
7.294885298052848632e-02,6.278008683062527573e-02,7.790324987956610825e-02,7.062283808099130422e-02,7.412568499593462368e-02,3.057601766704304974e-02,5.114170536445132587e-02,7.195411670014015271e-02,7.323683092673556605e-02,6.876550548182079614e-02,7.994229290098064933e-02,6.459711606839903253e-02,5.527643310314040576e-02,7.272933301976884646e-02,7.339993599987426620e-02
1.117518949934168462e-02,1.150519152147720485e-02,4.132735468996104333e-02,1.968343947692685614e-01,1.488029439422850625e-02,8.674570061563541962e-03,1.436953663951322735e+00,1.535152691046054452e-02,3.921051130771071452e-02,1.521322843731789595e-02,1.488940983026687884e-02,2.810075793839264188e-02,1.315031216076992596e-02,1.141621486746206664e-02,1.413173796604559884e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.841552743291600125e-01,1.726195031598226071e-01,1.638063202273770669e-01,1.235507796183935580e-01,1.226764435948605320e-01,3.331516231062221778e-02,8.985827236021544373e-02,1.284275223920691433e-01,1.239966108214395346e-01,1.606386574164937187e-01,1.601326206043982570e-01,1.574765186824725882e-01,7.441927796021090280e-02,1.576345753667642846e-01,1.472924611557000496e-01
1.051890502670567717e-01,9.170653613221446676e-02,1.878747527889561564e-01,3.908237845446710379e-01,8.697258576830954602e-02,2.915270848542577536e-02,1.042932200883505578e+00,9.653974843065679656e-02,1.479011193884769981e-01,1.105017022734879201e-01,1.049857471138390952e-01,1.486722410608333489e-01,6.692084044076851423e-02,1.060611810530104060e-01,2.837658013687876513e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.086717364601848430e-02,6.604410273514196850e-02,2.840849619214945443e-02,1.017023571409024635e-01,6.205004014488516365e-03,2.809560362758203259e-03,1.379828277401478828e-02,1.292189097931330417e-02,6.850950016360359829e-01,1.160758060434968590e-02,6.549404180055138323e-03,9.436373168665119701e-03,5.056853658267415445e-03,6.081386648407939577e-03,3.341653225943168326e-02
1.693309303595385285e-01,1.818064112686660072e-01,5.026588338317365678e-02,3.620723581968646188e-02,1.506300593026813940e-02,4.578006793526689586e-03,2.256210387816936710e-02,1.873629748238068646e-02,3.470077520682744027e-02,3.989701981415226528e-02,1.654220916722727586e-02,2.882984662115053998e-01,3.041015205285471645e-02,3.969082379850403380e-02,5.191067883351941498e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.173558458165139484e+00,3.599631786227442953e-01,6.704691223448688842e-01,2.404808319476584300e-01,1.315764597872087494e-01,5.487427285219015349e-02,8.502518615957788128e-02,1.669591312853201970e+01,9.435908724377164436e-01,2.015684092493138790e-01,1.331327952972448658e-01,4.891823972819706601e-01,2.180770800217777250e-01,3.111905392510799784e-01,1.291397268049488734e+00
3.493118875757565522e+00,9.608832207461389885e+00,2.389402494656076570e+00,4.074858856505609417e+00,4.912933207810952219e-01,8.715133161067696588e-02,7.249575170835745652e+00,7.017540292514460321e-01,4.588059168591809289e+00,1.563122096576810671e+00,7.268316292548907542e-01,7.605260149553100035e+00,7.409789493669641791e-01,1.219949750081470663e+00,3.459811969715344659e+00
1.185662253735146887e-01,1.313926720641605816e-01,6.721641511422654647e-02,1.992439985566995531e-01,1.596901888136189815e-02,5.906131512314829676e-03,8.194985638081457857e-01,1.933389013095266479e-02,5.478354127886696234e-02,3.663397459502720777e-02,1.696325243935921032e-02,2.860905837092939108e-01,2.778435324541037033e-02,3.412847434319109946e-02,1.664889049474745919e-01
1.256553525620539985e-02,1.027596454420402622e-01,3.961969093531142461e-02,1.695307556537428983e-01,6.782020946712579573e-03,3.034411294916407147e-03,1.574567525910867960e-02,1.547868826205937506e-02,1.546359566818709785e+00,1.359275970548577683e-02,7.163663778845850462e-03,1.077310785630045988e-02,5.490035116780866975e-03,6.648111749598725924e-03,4.445633192418153162e-02
1.040508765619773257e+01,1.284724424851684432e+01,7.713044193077577049e+00,6.012634301475255683e+00,4.273246296669665156e+00,1.381742600649917385e+00,6.940606256285828835e+00,4.364765409872402024e+00,7.494667234296994884e+00,5.357967987251573305e+00,3.946398095795387917e+00,1.121251911658566414e+01,3.849441273828928978e+00,6.007039678122737314e+00,7.193595651373495770e+00
1.221792780391515176e-01,7.626290661521900605e-02,7.696558047665108537e-02,1.977450189731913555e-01,1.688737395743451497e-01,2.613908696692427217e-02,5.981704584844388384e-02,2.649310794285938409e-01,5.830144430657595300e-02,5.023591672911560391e-01,9.022576041567417771e-02,6.007516946613057629e-02,9.673945035158301731e-02,1.100028888613742012e-01,8.938238338498567803e-02
7.236838280908577947e-02,7.661635770887817443e-02,7.232711720836713931e-02,6.205919080566069113e-02,1.866373473110752856e-01,6.299155547242361042e-01,4.523932617627732244e-02,9.116325122767957034e-02,8.149873932555931622e-02,6.155467588640475135e-02,1.563418924908060170e-01,5.944498045944893172e-02,2.486389211407424027e-01,8.396234130158228282e-02,7.223192142419615491e-02
3.198106686858989134e-01,2.504617767226022806e-01,3.446655599290067151e-01,2.803901822486087880e-01,2.557875931420957594e-01,5.366931928277002273e-02,1.689247321807018920e-01,2.419972611314228916e-01,2.837647512910290160e-01,2.771928266214330749e-01,2.883520182906192941e-01,5.017062929473814492e-01,1.347540486593669373e-01,3.460267266526356744e-01,2.524962422144270691e-01
9.400190841772658457e-02,7.468818877572647175e-02,9.138459500346711450e-02,6.754832917542293036e-02,5.912720507469965137e-02,1.708685637012719027e-02,4.062991913290454893e-02,6.672099256561789260e-02,6.065063151195666802e-02,9.171914804864936266e-02,6.711401555504306615e-02,9.086217692700972182e-02,4.760073070848507698e-02,6.939493964366051648e-02,6.147036308950314804e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293621728520341907e-01,5.738985157976928875e+00,6.568612655905238240e-01,1.825720254791298514e+00,1.608242490211149178e-01,1.485016102360903201e-02,3.894351470789134240e+00,1.507403522861337497e-01,1.462501048615211463e+00,3.310239998078765566e-01,1.887614263684317395e-01,2.834861680775694337e-01,1.316942384698460700e-01,1.630561661879196822e-01,8.677818681423661307e-01
2.781501587520844865e-01,2.329925495319821460e-01,2.676952067342171504e-01,2.301392354546528962e-01,1.620647007597665890e-01,3.915914879136712240e-02,1.278553570026887964e-01,1.669194227076692683e-01,1.844798300714108330e-01,2.347789082771468694e-01,2.098359664575528694e-01,3.079301597686294190e-01,1.038382172740842380e-01,2.722261553531263867e-01,1.819349830636209364e-01
4.011013801464160977e+00,2.888848539715768382e+00,7.183852409427114338e+00,9.211033473589925080e+00,3.522986568043379396e+00,3.176334176270725784e+00,1.538434679360311108e+01,2.983131724119988615e+00,4.251379096118601097e+00,4.100963462002424897e+00,3.094493411757323287e+00,5.812882936162150571e+00,2.285317600083024203e+00,3.441601534384458816e+00,7.651814473257850580e+00
1.115643961597267628e-02,1.148309646740656477e-02,4.125379018115765684e-02,1.963309316376956326e-01,1.485517808693537917e-02,8.660131885426051654e-03,1.438718337210923348e+00,1.532386074630395431e-02,3.897233598930958942e-02,1.518345439586466991e-02,1.486100172139209752e-02,2.792122176121908037e-02,1.312724876725832740e-02,1.139703605044624021e-02,1.407559354826887765e-01
1.264415148484631546e+00,7.488572844663590189e-01,6.929601809493435294e-01,4.666573236588256179e-01,2.272535187238513554e-01,5.755155358326913273e-02,3.456534078771916207e-01,7.702477017766244938e-01,6.329632679288323960e-01,3.513250232579272492e-01,3.505899767821580859e-01,8.302801163462534273e-01,1.890631494074082042e-01,4.942570631978341900e-01,5.779252835594903548e-01
2.543674997255181980e-01,1.810370832477870839e-01,2.797347857835136287e-01,2.218671405958686504e-01,1.770391340550961645e-01,6.004697756651058982e-02,1.391547789894656550e-01,2.052393522784510815e-01,2.181387151723151729e-01,2.166543762690514296e-01,2.318843473342562800e-01,2.463332721905407419e-01,1.293968875746153158e-01,2.432055324013571163e-01,1.959001168156528916e-01
6.650599854334569017e-01,5.702938493810202347e-01,2.170712258464917999e-01,8.565437122268135806e-01,3.131790226260058319e-01,2.877790219641718217e-02,3.050405263948766099e-01,8.743026108934266460e-01,1.063357538530841084e-01,2.663299421972339598e+00,1.264573778271243787e-01,4.629479691777736994e-01,2.683501599970004037e-01,2.706147549103614658e-01,2.717257272638076149e-01
1.185327486830980437e-01,1.313398730985947394e-01,6.658462437293784231e-02,1.995518139449765638e-01,1.595348370211733396e-02,5.898210286723971907e-03,8.213162456503955156e-01,1.931333389675276777e-02,5.427780739258274145e-02,3.657708430001538336e-02,1.694939123826038826e-02,2.867124139708702169e-01,2.776952117080503171e-02,3.410233505223897454e-02,1.651211132396304682e-01
5.305578231646927989e-01,4.909657061941454237e-01,6.492260265529272711e-01,3.783700600154987770e-01,3.606995876031842130e-01,6.916017912212987784e-02,2.207722420911218952e-01,3.746359762860225207e-01,3.173681547046773854e-01,5.049949023770219370e-01,4.030040682356040849e-01,3.796645934512845044e-01,2.630746418858143643e-01,6.277577929877183882e-01,4.297482453281571413e-01
6.806232065797972464e-01,2.975001176192116348e-01,3.112743170840215345e-01,2.981139305984130683e-01,2.261703490873317735e-01,5.704677631987305902e-02,1.830478781309070324e-01,2.414752949825354489e-01,2.903942259096595757e-01,3.680665389919596242e-01,5.271224284163942286e-01,4.961558960072423030e-01,1.940167196419002871e-01,5.961458726366388738e-01,2.328464479941145526e-01
8.638822806712871671e-02,8.190459070027025779e-02,8.065351090070504991e-02,6.455966846432406592e-02,5.613865853474883649e-02,1.497345724781958681e-02,5.293549554860454281e-02,5.406833721430125833e-02,6.319783162856627834e-02,7.431243759929924420e-02,8.050866366448811151e-02,1.000167857910644331e-01,3.343566684188423177e-02,8.605065592782770723e-02,7.085601186896774151e-02
